Index,Angle,Y
8.402,126.04,2533
8.404,126.06,2533
8.406,126.09,2533
8.408,126.12,2534
8.410,126.15,2534
8.412,126.18,2534
8.414,126.21,2534
8.416,126.24,2534
8.418,126.27,2534
8.420,126.30,2534
8.422,126.33,2534
8.424,126.36,2534
8.426,126.39,2534
8.428,126.42,2534
8.430,126.45,2534
8.432,126.47,2534
8.434,126.50,2534
8.436,126.53,2534
8.438,126.56,2534
8.439,126.59,2534
8.441,126.62,2534
8.443,126.65,2534
8.445,126.68,2534
8.447,126.71,2534
8.449,126.74,2534
8.451,126.77,2534
8.453,126.80,2534
8.455,126.83,2534
8.457,126.86,2534
8.459,126.88,2534
8.461,126.91,2534
8.463,126.94,2534
8.465,126.97,2534
8.467,127.00,2534
8.469,127.03,2534
8.471,127.06,2534
8.473,127.09,2534
8.475,127.12,2534
8.477,127.15,2534
8.479,127.18,2534
8.480,127.21,2534
8.482,127.24,2533
8.484,127.27,2533
8.486,127.29,2533
8.488,127.32,2533
8.490,127.35,2533
8.492,127.38,2533
8.494,127.41,2533
8.496,127.44,2533
8.498,127.47,2532
8.500,127.50,2532
8.502,127.53,2532
8.504,127.56,2532
8.506,127.59,2532
8.508,127.62,2532
8.510,127.65,2532
8.512,127.68,2531
8.514,127.71,2531
8.516,127.73,2531
8.518,127.76,2531
8.520,127.79,2531
8.521,127.82,2530
8.523,127.85,2530
8.525,127.88,2530
8.527,127.91,2530
8.529,127.94,2529
8.531,127.97,2529
8.533,128.00,2529
8.535,128.03,2529
8.537,128.06,2529
8.539,128.09,2528
8.541,128.12,2528
8.543,128.14,2528
8.545,128.17,2528
8.547,128.20,2527
8.549,128.23,2527
8.551,128.26,2527
8.553,128.29,2526
8.555,128.32,2526
8.557,128.35,2526
8.559,128.38,2526
8.561,128.41,2525
8.563,128.44,2525
8.564,128.47,2525
8.566,128.50,2524
8.568,128.53,2524
8.570,128.55,2524
8.572,128.58,2523
8.574,128.61,2523
8.576,128.64,2523
8.578,128.67,2522
8.580,128.70,2522
8.582,128.73,2522
8.584,128.76,2521
8.586,128.79,2521
8.588,128.82,2520
8.590,128.85,2520
8.592,128.88,2520
8.594,128.91,2519
8.596,128.94,2519
8.598,128.96,2519
8.600,128.99,2518
8.602,129.02,2518
8.604,129.05,2517
8.605,129.08,2517
8.607,129.11,2516
8.609,129.14,2516
8.611,129.17,2516
8.613,129.20,2515
8.615,129.23,2515
8.617,129.26,2514
8.619,129.29,2514
8.621,129.32,2513
8.623,129.35,2513
8.625,129.38,2513
8.627,129.40,2512
8.629,129.43,2512
8.631,129.46,2511
8.633,129.49,2511
8.635,129.52,2510
8.637,129.55,2510
8.639,129.58,2509
8.641,129.61,2508
8.643,129.64,2508
8.645,129.67,2507
8.646,129.70,2507
8.648,129.73,2506
8.650,129.76,2506
8.652,129.79,2505
8.654,129.81,2505
8.656,129.84,2504
8.658,129.87,2504
8.660,129.90,2503
8.662,129.93,2502
8.664,129.96,2502
8.666,129.99,2501
8.668,130.02,2501
8.670,130.05,2500
8.672,130.08,2500
8.674,130.11,2499
8.676,130.14,2498
8.678,130.17,2498
8.680,130.20,2497
8.682,130.22,2497
8.684,130.25,2496
8.686,130.28,2495
8.688,130.31,2495
8.689,130.34,2494
8.691,130.37,2493
8.693,130.40,2493
8.695,130.43,2492
8.697,130.46,2491
8.699,130.49,2491
8.701,130.52,2490
8.703,130.55,2489
8.705,130.58,2489
8.707,130.61,2488
8.709,130.63,2487
8.711,130.66,2487
8.713,130.69,2486
8.715,130.72,2485
8.717,130.75,2485
8.719,130.78,2484
8.721,130.81,2483
8.723,130.84,2482
8.725,130.87,2482
8.727,130.90,2481
8.729,130.93,2480
8.730,130.96,2479
8.732,130.99,2479
8.734,131.02,2478
8.736,131.04,2477
8.738,131.07,2476
8.740,131.10,2476
8.742,131.13,2475
8.744,131.16,2474
8.746,131.19,2473
8.748,131.22,2473
8.750,131.25,2472
8.752,131.28,2471
8.754,131.31,2470
8.756,131.34,2469
8.758,131.37,2468
8.760,131.40,2468
8.762,131.43,2467
8.764,131.46,2466
8.766,131.48,2465
8.768,131.51,2464
8.770,131.54,2463
8.771,131.57,2463
8.773,131.60,2462
8.775,131.63,2461
8.777,131.66,2460
8.779,131.69,2459
8.781,131.72,2458
8.783,131.75,2457
8.785,131.78,2457
8.787,131.81,2456
8.789,131.84,2455
8.791,131.87,2454
8.793,131.89,2453
8.795,131.92,2452
8.797,131.95,2451
8.799,131.98,2450
8.801,132.01,2449
8.803,132.04,2448
8.805,132.07,2447
8.807,132.10,2446
8.809,132.13,2445
8.811,132.16,2444
8.813,132.19,2443
8.814,132.22,2443
8.816,132.25,2442
8.818,132.28,2441
8.820,132.30,2440
8.822,132.33,2439
8.824,132.36,2438
8.826,132.39,2437
8.828,132.42,2436
8.830,132.45,2435
8.832,132.48,2434
8.834,132.51,2433
8.836,132.54,2431
8.838,132.57,2431
8.840,132.60,2429
8.842,132.63,2428
8.844,132.66,2427
8.846,132.69,2426
8.848,132.71,2425
8.850,132.74,2424
8.852,132.77,2423
8.854,132.80,2422
8.855,132.83,2421
8.857,132.86,2420
8.859,132.89,2419
8.861,132.92,2418
8.863,132.95,2417
8.865,132.98,2415
8.867,133.01,2414
8.869,133.04,2413
8.871,133.07,2412
8.873,133.10,2411
8.875,133.13,2410
8.877,133.15,2409
8.879,133.18,2408
8.881,133.21,2406
8.883,133.24,2405
8.885,133.27,2404
8.887,133.30,2403
8.889,133.33,2402
8.891,133.36,2401
8.893,133.39,2400
8.895,133.42,2398
8.896,133.45,2397
8.898,133.48,2396
8.900,133.51,2395
8.902,133.54,2394
8.904,133.56,2392
8.906,133.59,2391
8.908,133.62,2390
8.910,133.65,2389
8.912,133.68,2387
8.914,133.71,2386
8.916,133.74,2385
8.918,133.77,2384
8.920,133.80,2383
8.922,133.83,2381
8.924,133.86,2380
8.926,133.89,2379
8.928,133.92,2377
8.930,133.95,2376
8.932,133.97,2375
8.934,134.00,2374
8.936,134.03,2372
8.938,134.06,2371
8.939,134.09,2370
8.941,134.12,2368
8.943,134.15,2367
8.945,134.18,2366
8.947,134.21,2365
8.949,134.24,2363
8.951,134.27,2362
8.953,134.30,2361
8.955,134.33,2359
8.957,134.36,2358
8.959,134.38,2356
8.961,134.41,2355
8.963,134.44,2354
8.965,134.47,2352
8.967,134.50,2351
8.969,134.53,2350
8.971,134.56,2348
8.973,134.59,2347
8.975,134.62,2346
8.977,134.65,2344
8.979,134.68,2343
8.980,134.71,2341
8.982,134.74,2340
8.984,134.77,2338
8.986,134.79,2337
8.988,134.82,2336
8.990,134.85,2334
8.992,134.88,2333
8.994,134.91,2331
8.996,134.94,2330
8.998,134.97,2328
9.000,135.00,2510
9.002,135.03,2512
9.004,135.06,2513
9.006,135.09,2514
9.008,135.12,2515
9.010,135.15,2516
9.012,135.18,2518
9.014,135.21,2519
9.016,135.23,2520
9.018,135.26,2521
9.020,135.29,2522
9.021,135.32,2523
9.023,135.35,2525
9.025,135.38,2526
9.027,135.41,2527
9.029,135.44,2528
9.031,135.47,2529
9.033,135.50,2530
9.035,135.53,2531
9.037,135.56,2532
9.039,135.59,2534
9.041,135.62,2535
9.043,135.64,2536
9.045,135.67,2537
9.047,135.70,2538
9.049,135.73,2539
9.051,135.76,2540
9.053,135.79,2541
9.055,135.82,2542
9.057,135.85,2543
9.059,135.88,2544
9.061,135.91,2545
9.063,135.94,2546
9.064,135.97,2547
9.066,136.00,2549
9.068,136.03,2550
9.070,136.05,2551
9.072,136.08,2552
9.074,136.11,2553
9.076,136.14,2554
9.078,136.17,2555
9.080,136.20,2556
9.082,136.23,2557
9.084,136.26,2558
9.086,136.29,2559
9.088,136.32,2560
9.090,136.35,2561
9.092,136.38,2561
9.094,136.41,2562
9.096,136.44,2563
9.098,136.46,2564
9.100,136.49,2565
9.102,136.52,2566
9.104,136.55,2567
9.105,136.58,2568
9.107,136.61,2569
9.109,136.64,2570
9.111,136.67,2571
9.113,136.70,2572
9.115,136.73,2573
9.117,136.76,2574
9.119,136.79,2575
9.121,136.82,2575
9.123,136.85,2576
9.125,136.88,2577
9.127,136.90,2578
9.129,136.93,2579
9.131,136.96,2580
9.133,136.99,2581
9.135,137.02,2582
9.137,137.05,2582
9.139,137.08,2583
9.141,137.11,2584
9.143,137.14,2585
9.145,137.17,2586
9.146,137.20,2587
9.148,137.23,2588
9.150,137.26,2588
9.152,137.29,2589
9.154,137.31,2590
9.156,137.34,2591
9.158,137.37,2591
9.160,137.40,2592
9.162,137.43,2593
9.164,137.46,2594
9.166,137.49,2595
9.168,137.52,2595
9.170,137.55,2596
9.172,137.58,2597
9.174,137.61,2598
9.176,137.64,2598
9.178,137.67,2599
9.180,137.70,2600
9.182,137.72,2601
9.184,137.75,2601
9.186,137.78,2602
9.188,137.81,2603
9.189,137.84,2603
9.191,137.87,2604
9.193,137.90,2605
9.195,137.93,2606
9.197,137.96,2606
9.199,137.99,2607
9.201,138.02,2608
9.203,138.05,2608
9.205,138.08,2609
9.207,138.11,2610
9.209,138.13,2610
9.211,138.16,2611
9.213,138.19,2612
9.215,138.22,2612
9.217,138.25,2613
9.219,138.28,2614
9.221,138.31,2614
9.223,138.34,2615
9.225,138.37,2615
9.227,138.40,2616
9.229,138.43,2617
9.230,138.46,2617
9.232,138.49,2618
9.234,138.52,2618
9.236,138.54,2619
9.238,138.57,2620
9.240,138.60,2620
9.242,138.63,2621
9.244,138.66,2621
9.246,138.69,2622
9.248,138.72,2622
9.250,138.75,2623
9.252,138.78,2624
9.254,138.81,2624
9.256,138.84,2625
9.258,138.87,2625
9.260,138.90,2626
9.262,138.93,2626
9.264,138.96,2627
9.266,138.98,2627
9.268,139.01,2628
9.270,139.04,2628
9.271,139.07,2629
9.273,139.10,2629
9.275,139.13,2630
9.277,139.16,2630
9.279,139.19,2631
9.281,139.22,2631
9.283,139.25,2632
9.285,139.28,2632
9.287,139.31,2633
9.289,139.34,2633
9.291,139.37,2633
9.293,139.39,2634
9.295,139.42,2634
9.297,139.45,2635
9.299,139.48,2635
9.301,139.51,2636
9.303,139.54,2636
9.305,139.57,2636
9.307,139.60,2637
9.309,139.63,2637
9.311,139.66,2638
9.313,139.69,2638
9.314,139.72,2638
9.316,139.75,2639
9.318,139.78,2639
9.320,139.80,2640
9.322,139.83,2640
9.324,139.86,2640
9.326,139.89,2641
9.328,139.92,2641
9.330,139.95,2641
9.332,139.98,2642
9.334,140.01,2642
9.336,140.04,2642
9.338,140.07,2643
9.340,140.10,2643
9.342,140.13,2643
9.344,140.16,2644
9.346,140.19,2644
9.348,140.21,2644
9.350,140.24,2644
9.352,140.27,2645
9.354,140.30,2645
9.355,140.33,2645
9.357,140.36,2646
9.359,140.39,2646
9.361,140.42,2646
9.363,140.45,2646
9.365,140.48,2647
9.367,140.51,2647
9.369,140.54,2647
9.371,140.57,2647
9.373,140.60,2648
9.375,140.63,2648
9.377,140.65,2648
9.379,140.68,2648
9.381,140.71,2648
9.383,140.74,2649
9.385,140.77,2649
9.387,140.80,2649
9.389,140.83,2649
9.391,140.86,2650
9.393,140.89,2650
9.395,140.92,2650
9.396,140.95,2650
9.398,140.98,2650
9.400,141.01,2650
9.402,141.04,2650
9.404,141.06,2651
9.406,141.09,2651
9.408,141.12,2651
9.410,141.15,2651
9.412,141.18,2651
9.414,141.21,2651
9.416,141.24,2651
9.418,141.27,2652
9.420,141.30,2652
9.422,141.33,2652
9.424,141.36,2652
9.426,141.39,2652
9.428,141.42,2652
9.430,141.45,2652
9.432,141.47,2652
9.434,141.50,2652
9.436,141.53,2652
9.438,141.56,2653
9.439,141.59,2653
9.441,141.62,2653
9.443,141.65,2653
9.445,141.68,2653
9.447,141.71,2653
9.449,141.74,2653
9.451,141.77,2653
9.453,141.80,2653
9.455,141.83,2653
9.457,141.86,2653
9.459,141.88,2653
9.461,141.91,2653
9.463,141.94,2653
9.465,141.97,2653
9.467,142.00,2653
9.469,142.03,2653
9.471,142.06,2653
9.473,142.09,2653
9.475,142.12,2653
9.477,142.15,2653
9.479,142.18,2653
9.480,142.21,2653
9.482,142.24,2653
9.484,142.27,2653
9.486,142.29,2653
9.488,142.32,2652
9.490,142.35,2652
9.492,142.38,2652
9.494,142.41,2652
9.496,142.44,2652
9.498,142.47,2652
9.500,142.50,2652
9.502,142.53,2652
9.504,142.56,2652
9.506,142.59,2652
9.508,142.62,2651
9.510,142.65,2651
9.512,142.68,2651
9.514,142.71,2651
9.516,142.73,2651
9.518,142.76,2651
9.520,142.79,2651
9.521,142.82,2650
9.523,142.85,2650
9.525,142.88,2650
9.527,142.91,2650
9.529,142.94,2650
9.531,142.97,2650
9.533,143.00,2649
9.535,143.03,2649
9.537,143.06,2649
9.539,143.09,2649
9.541,143.12,2649
9.543,143.14,2648
9.545,143.17,2648
9.547,143.20,2648
9.549,143.23,2648
9.551,143.26,2648
9.553,143.29,2647
9.555,143.32,2647
9.557,143.35,2647
9.559,143.38,2647
9.561,143.41,2647
9.563,143.44,2646
9.564,143.47,2646
9.566,143.50,2646
9.568,143.53,2646
9.570,143.55,2645
9.572,143.58,2645
9.574,143.61,2644
9.576,143.64,2644
9.578,143.67,2644
9.580,143.70,2644
9.582,143.73,2643
9.584,143.76,2643
9.586,143.79,2643
9.588,143.82,2642
9.590,143.85,2642
9.592,143.88,2642
9.594,143.91,2641
9.596,143.94,2641
9.598,143.96,2641
9.600,143.99,2640
9.602,144.02,2640
9.604,144.05,2639
9.605,144.08,2639
9.607,144.11,2639
9.609,144.14,2638
9.611,144.17,2638
9.613,144.20,2638
9.615,144.23,2637
9.617,144.26,2637
9.619,144.29,2636
9.621,144.32,2636
9.623,144.35,2635
9.625,144.38,2635
9.627,144.40,2635
9.629,144.43,2634
9.631,144.46,2634
9.633,144.49,2633
9.635,144.52,2633
9.637,144.55,2632
9.639,144.58,2632
9.641,144.61,2632
9.643,144.64,2631
9.645,144.67,2631
9.646,144.70,2630
9.648,144.73,2630
9.650,144.76,2629
9.652,144.79,2629
9.654,144.81,2628
9.656,144.84,2628
9.658,144.87,2627
9.660,144.90,2627
9.662,144.93,2626
9.664,144.96,2625
9.666,144.99,2625
9.668,145.02,2624
9.670,145.05,2624
9.672,145.08,2623
9.674,145.11,2623
9.676,145.14,2622
9.678,145.17,2622
9.680,145.20,2621
9.682,145.22,2621
9.684,145.25,2620
9.686,145.28,2619
9.688,145.31,2619
9.689,145.34,2618
9.691,145.37,2618
9.693,145.40,2617
9.695,145.43,2616
9.697,145.46,2616
9.699,145.49,2615
9.701,145.52,2615
9.703,145.55,2614
9.705,145.58,2613
9.707,145.61,2613
9.709,145.63,2612
9.711,145.66,2611
9.713,145.69,2611
9.715,145.72,2610
9.717,145.75,2609
9.719,145.78,2609
9.721,145.81,2608
9.723,145.84,2607
9.725,145.87,2607
9.727,145.90,2606
9.729,145.93,2605
9.730,145.96,2605
9.732,145.99,2604
9.734,146.02,2603
9.736,146.04,2603
9.738,146.07,2602
9.740,146.10,2601
9.742,146.13,2602
9.744,146.16,2600
9.746,146.19,2599
9.748,146.22,2598
9.750,146.25,2597
9.752,146.28,2597
9.754,146.31,2596
9.756,146.34,2595
9.758,146.37,2594
9.760,146.40,2594
9.762,146.43,2593
9.764,146.46,2592
9.766,146.48,2591
9.768,146.51,2590
9.770,146.54,2590
9.771,146.57,2589
9.773,146.60,2588
9.775,146.63,2587
9.777,146.66,2586
9.779,146.69,2586
9.781,146.72,2585
9.783,146.75,2584
9.785,146.78,2583
9.787,146.81,2582
9.789,146.84,2581
9.791,146.87,2580
9.793,146.89,2580
9.795,146.92,2579
9.797,146.95,2578
9.799,146.98,2577
9.801,147.01,2576
9.803,147.04,2575
9.805,147.07,2574
9.807,147.10,2573
9.809,147.13,2572
9.811,147.16,2572
9.813,147.19,2571
9.814,147.22,2570
9.816,147.25,2569
9.818,147.28,2568
9.820,147.30,2567
9.822,147.33,2566
9.824,147.36,2565
9.826,147.39,2564
9.828,147.42,2563
9.830,147.45,2562
9.832,147.48,2561
9.834,147.51,2560
9.836,147.54,2559
9.838,147.57,2558
9.840,147.60,2557
9.842,147.63,2556
9.844,147.66,2555
9.846,147.69,2554
9.848,147.71,2553
9.850,147.74,2552
9.852,147.77,2551
9.854,147.80,2550
9.855,147.83,2549
9.857,147.86,2548
9.859,147.89,2547
9.861,147.92,2546
9.863,147.95,2545
9.865,147.98,2544
9.867,148.01,2543
9.869,148.04,2542
9.871,148.07,2541
9.873,148.10,2540
9.875,148.13,2539
9.877,148.15,2538
9.879,148.18,2537
9.881,148.21,2535
9.883,148.24,2534
9.885,148.27,2533
9.887,148.30,2532
9.889,148.33,2531
9.891,148.36,2530
9.893,148.39,2529
9.895,148.42,2528
9.896,148.45,2526
9.898,148.48,2525
9.900,148.51,2524
9.902,148.54,2523
9.904,148.56,2522
9.906,148.59,2521
9.908,148.62,2519
9.910,148.65,2518
9.912,148.68,2517
9.914,148.71,2516
9.916,148.74,2515
9.918,148.77,2514
9.920,148.80,2512
9.922,148.83,2511
9.924,148.86,2510
9.926,148.89,2509
9.928,148.92,2508
9.930,148.95,2506
9.932,148.97,2505
9.934,149.00,2504
9.936,149.03,2503
9.938,149.06,2501
9.939,149.09,2500
9.941,149.12,2499
9.943,149.15,2498
9.945,149.18,2496
9.947,149.21,2495
9.949,149.24,2494
9.951,149.27,2492
9.953,149.30,2491
9.955,149.33,2490
9.957,149.36,2489
9.959,149.38,2487
9.961,149.41,2486
9.963,149.44,2485
9.965,149.47,2483
9.967,149.50,2482
9.969,149.53,2481
9.971,149.56,2479
9.973,149.59,2478
9.975,149.62,2477
9.977,149.65,2475
9.979,149.68,2474
9.980,149.71,2473
9.982,149.74,2471
9.984,149.77,2470
9.986,149.79,2469
9.988,149.82,2467
9.990,149.85,2466
9.992,149.88,2464
9.994,149.91,2463
9.996,149.94,2462
9.998,149.97,2460
10.000,150.00,2586
10.002,150.03,2587
10.004,150.06,2588
10.006,150.09,2589
10.008,150.12,2591
10.010,150.15,2592
10.012,150.18,2593
10.014,150.21,2594
10.016,150.23,2596
10.018,150.26,2597
10.020,150.29,2598
10.021,150.32,2599
10.023,150.35,2601
10.025,150.38,2602
10.027,150.41,2603
10.029,150.44,2604
10.031,150.47,2605
10.033,150.50,2607
10.035,150.53,2608
10.037,150.56,2609
10.039,150.59,2610
10.041,150.62,2611
10.043,150.64,2612
10.045,150.67,2614
10.047,150.70,2615
10.049,150.73,2616
10.051,150.76,2617
10.053,150.79,2618
10.055,150.82,2619
10.057,150.85,2620
10.059,150.88,2622
10.061,150.91,2623
10.063,150.94,2624
10.064,150.97,2625
10.066,151.00,2626
10.068,151.03,2627
10.070,151.05,2628
10.072,151.08,2629
10.074,151.11,2630
10.076,151.14,2631
10.078,151.17,2632
10.080,151.20,2634
10.082,151.23,2635
10.084,151.26,2636
10.086,151.29,2637
10.088,151.32,2638
10.090,151.35,2639
10.092,151.38,2640
10.094,151.41,2641
10.096,151.44,2642
10.098,151.46,2643
10.100,151.49,2644
10.102,151.52,2645
10.104,151.55,2646
10.105,151.58,2647
10.107,151.61,2648
10.109,151.64,2649
10.111,151.67,2650
10.113,151.70,2651
10.115,151.73,2652
10.117,151.76,2653
10.119,151.79,2654
10.121,151.82,2655
10.123,151.85,2656
10.125,151.88,2657
10.127,151.90,2658
10.129,151.93,2658
10.131,151.96,2659
10.133,151.99,2660
10.135,152.02,2661
10.137,152.05,2662
10.139,152.08,2663
10.141,152.11,2664
10.143,152.14,2665
10.145,152.17,2666
10.146,152.20,2667
10.148,152.23,2668
10.150,152.26,2668
10.152,152.29,2669
10.154,152.31,2670
10.156,152.34,2671
10.158,152.37,2672
10.160,152.40,2673
10.162,152.43,2674
10.164,152.46,2674
10.166,152.49,2675
10.168,152.52,2676
10.170,152.55,2677
10.172,152.58,2678
10.174,152.61,2679
10.176,152.64,2679
10.178,152.67,2680
10.180,152.70,2681
10.182,152.72,2682
10.184,152.75,2682
10.186,152.78,2683
10.188,152.81,2684
10.189,152.84,2685
10.191,152.87,2686
10.193,152.90,2686
10.195,152.93,2687
10.197,152.96,2688
10.199,152.99,2689
10.201,153.02,2689
10.203,153.05,2690
10.205,153.08,2691
10.207,153.11,2692
10.209,153.13,2692
10.211,153.16,2693
10.213,153.19,2694
10.215,153.22,2694
10.217,153.25,2695
10.219,153.28,2696
10.221,153.31,2697
10.223,153.34,2697
10.225,153.37,2698
10.227,153.40,2699
10.229,153.43,2699
10.230,153.46,2700
10.232,153.49,2701
10.234,153.52,2701
10.236,153.54,2702
10.238,153.57,2703
10.240,153.60,2703
10.242,153.63,2704
10.244,153.66,2705
10.246,153.69,2705
10.248,153.72,2706
10.250,153.75,2706
10.252,153.78,2707
10.254,153.81,2708
10.256,153.84,2708
10.258,153.87,2709
10.260,153.90,2709
10.262,153.93,2710
10.264,153.96,2710
10.266,153.98,2711
10.268,154.01,2712
10.270,154.04,2712
10.271,154.07,2713
10.273,154.10,2713
10.275,154.13,2714
10.277,154.16,2714
10.279,154.19,2715
10.281,154.22,2716
10.283,154.25,2716
10.285,154.28,2717
10.287,154.31,2717
10.289,154.34,2718
10.291,154.37,2718
10.293,154.39,2719
10.295,154.42,2719
10.297,154.45,2720
10.299,154.48,2720
10.301,154.51,2721
10.303,154.54,2721
10.305,154.57,2721
10.307,154.60,2722
10.309,154.63,2722
10.311,154.66,2723
10.313,154.69,2723
10.314,154.72,2724
10.316,154.75,2724
10.318,154.78,2725
10.320,154.80,2725
10.322,154.83,2726
10.324,154.86,2726
10.326,154.89,2726
10.328,154.92,2727
10.330,154.95,2727
10.332,154.98,2728
10.334,155.01,2728
10.336,155.04,2728
10.338,155.07,2729
10.340,155.10,2729
10.342,155.13,2730
10.344,155.16,2730
10.346,155.19,2730
10.348,155.21,2731
10.350,155.24,2731
10.352,155.27,2731
10.354,155.30,2732
10.355,155.33,2732
10.357,155.36,2732
10.359,155.39,2733
10.361,155.42,2733
10.363,155.45,2733
10.365,155.48,2734
10.367,155.51,2734
10.369,155.54,2734
10.371,155.57,2735
10.373,155.60,2735
10.375,155.63,2735
10.377,155.65,2735
10.379,155.68,2736
10.381,155.71,2736
10.383,155.74,2736
10.385,155.77,2737
10.387,155.80,2737
10.389,155.83,2737
10.391,155.86,2737
10.393,155.89,2738
10.395,155.92,2738
10.396,155.95,2738
10.398,155.98,2738
10.400,156.01,2738
10.402,156.04,2739
10.404,156.06,2739
10.406,156.09,2739
10.408,156.12,2739
10.410,156.15,2739
10.412,156.18,2740
10.414,156.21,2740
10.416,156.24,2740
10.418,156.27,2740
10.420,156.30,2741
10.422,156.33,2741
10.424,156.36,2741
10.426,156.39,2741
10.428,156.42,2741
10.430,156.45,2741
10.432,156.47,2741
10.434,156.50,2741
10.436,156.53,2742
10.438,156.56,2742
10.439,156.59,2742
10.441,156.62,2742
10.443,156.65,2742
10.445,156.68,2742
10.447,156.71,2742
10.449,156.74,2742
10.451,156.77,2742
10.453,156.80,2743
10.455,156.83,2743
10.457,156.86,2743
10.459,156.88,2743
10.461,156.91,2743
10.463,156.94,2743
10.465,156.97,2743
10.467,157.00,2743
10.469,157.03,2743
10.471,157.06,2743
10.473,157.09,2743
10.475,157.12,2743
10.477,157.15,2743
10.479,157.18,2743
10.480,157.21,2743
10.482,157.24,2743
10.484,157.27,2743
10.486,157.29,2743
10.488,157.32,2743
10.490,157.35,2743
10.492,157.38,2743
10.494,157.41,2743
10.496,157.44,2743
10.498,157.47,2743
10.500,157.50,2743
10.502,157.53,2743
10.504,157.56,2743
10.506,157.59,2743
10.508,157.62,2743
10.510,157.65,2743
10.512,157.68,2743
10.514,157.71,2743
10.516,157.73,2743
10.518,157.76,2742
10.520,157.79,2742
10.521,157.82,2742
10.523,157.85,2742
10.525,157.88,2742
10.527,157.91,2742
10.529,157.94,2742
10.531,157.97,2742
10.533,158.00,2742
10.535,158.03,2742
10.537,158.06,2741
10.539,158.09,2741
10.541,158.12,2741
10.543,158.14,2741
10.545,158.17,2741
10.547,158.20,2741
10.549,158.23,2741
10.551,158.26,2740
10.553,158.29,2740
10.555,158.32,2740
10.557,158.35,2740
10.559,158.38,2740
10.561,158.41,2739
10.563,158.44,2739
10.564,158.47,2739
10.566,158.50,2739
10.568,158.53,2739
10.570,158.55,2738
10.572,158.58,2738
10.574,158.61,2738
10.576,158.64,2738
10.578,158.67,2737
10.580,158.70,2737
10.582,158.73,2737
10.584,158.76,2737
10.586,158.79,2736
10.588,158.82,2736
10.590,158.85,2736
10.592,158.88,2736
10.594,158.91,2735
10.596,158.94,2735
10.598,158.96,2735
10.600,158.99,2734
10.602,159.02,2734
10.604,159.05,2734
10.605,159.08,2734
10.607,159.11,2733
10.609,159.14,2733
10.611,159.17,2733
10.613,159.20,2732
10.615,159.23,2732
10.617,159.26,2732
10.619,159.29,2731
10.621,159.32,2731
10.623,159.35,2731
10.625,159.38,2730
10.627,159.40,2730
10.629,159.43,2729
10.631,159.46,2729
10.633,159.49,2729
10.635,159.52,2728
10.637,159.55,2728
10.639,159.58,2728
10.641,159.61,2727
10.643,159.64,2727
10.645,159.67,2726
10.646,159.70,2726
10.648,159.73,2725
10.650,159.76,2725
10.652,159.79,2725
10.654,159.81,2724
10.656,159.84,2724
10.658,159.87,2723
10.660,159.90,2723
10.662,159.93,2722
10.664,159.96,2722
10.666,159.99,2721
10.668,160.02,2721
10.670,160.05,2720
10.672,160.08,2720
10.674,160.11,2719
10.676,160.14,2719
10.678,160.17,2718
10.680,160.20,2718
10.682,160.22,2717
10.684,160.25,2717
10.686,160.28,2716
10.688,160.31,2716
10.689,160.34,2715
10.691,160.37,2715
10.693,160.40,2714
10.695,160.43,2714
10.697,160.46,2713
10.699,160.49,2713
10.701,160.52,2712
10.703,160.55,2712
10.705,160.58,2711
10.707,160.61,2710
10.709,160.63,2710
10.711,160.66,2709
10.713,160.69,2709
10.715,160.72,2708
10.717,160.75,2707
10.719,160.78,2707
10.721,160.81,2706
10.723,160.84,2706
10.725,160.87,2705
10.727,160.90,2704
10.729,160.93,2704
10.730,160.96,2703
10.732,160.99,2702
10.734,161.02,2702
10.736,161.04,2701
10.738,161.07,2700
10.740,161.10,2700
10.742,161.13,2699
10.744,161.16,2698
10.746,161.19,2698
10.748,161.22,2697
10.750,161.25,2696
10.752,161.28,2696
10.754,161.31,2695
10.756,161.34,2694
10.758,161.37,2694
10.760,161.40,2693
10.762,161.43,2692
10.764,161.46,2691
10.766,161.48,2691
10.768,161.51,2690
10.770,161.54,2689
10.771,161.57,2688
10.773,161.60,2688
10.775,161.63,2687
10.777,161.66,2686
10.779,161.69,2685
10.781,161.72,2685
10.783,161.75,2684
10.785,161.78,2683
10.787,161.81,2682
10.789,161.84,2681
10.791,161.87,2681
10.793,161.89,2680
10.795,161.92,2679
10.797,161.95,2678
10.799,161.98,2678
